MOVE_TYPE,MOVE_TYPE_DETAIL,FROM_LOCATION,TO_LOCATION,EMP_ID,START_TIME,END_TIME,GOAL
REPLEN OVERFLOW,REPLEN,C94-200C,C94-2201,W6343,20180723122159,20180723122159,20180723122159
REPLEN,PUTAWAY,DR-D30,C95-250A,B6580,20180723122212,20180723122212,20180723122212
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,B11-175B,Z8193,20180723122218,20180723122218,20180723122218
REPLEN,REPLEN,C18-3651,C18-145C3,M4225,20180723122226,20180723122226,20180723122226
REPLEN,REPLEN,C19-12511,C18-115C8,M6224,20180723122234,20180723122234,20180723122234
REPLEN,REPLEN,A10-1454,A10-165B,T7444,20180723122240,20180723122240,20180723122240
REPLEN,REPLEN,A10-2453,A10-220A,H7462,20180723122240,20180723122240,20180723122240
REPLEN OVERFLOW,REPLEN,C18-115C8,C19-12511,M6224,20180723122248,20180723122248,20180723122248
REPLEN OVERFLOW,PUTAWAY,C95-250A,C95-2401,B6580,20180723122254,20180723122254,20180723122254
REPLEN OVERFLOW,REPLEN,C18-145C3,C19-1854,M4225,20180723122301,20180723122301,20180723122301
REPLEN OVERFLOW,REPLEN,A10-165B,A10-1454,T7444,20180723122318,20180723122318,20180723122318
REPLEN,REPLEN,A03-1503,A03-230A,S7299,20180723122327,20180723122327,20180723122327
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C10-385B4,R7347,20180723122327,20180723122327,20180723122327
PUTAWAY,PUTAWAY,DR-D30,C95-6801,B6580,20180723122345,20180723122345,20180723122345
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C10-385C3,R7347,20180723122349,20180723122349,20180723122349
REPLEN,REPLEN,C14-1204,C14-120A,J7124,20180723122353,20180723122353,20180723122353
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,B10-155B,Z8193,20180723122355,20180723122355,20180723122355
REPLEN,REPLEN,C11-2803,C11-360A,G5893,20180723122359,20180723122359,20180723122359
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C10-270B5,R7347,20180723122429,20180723122429,20180723122429
REPLEN,REPLEN,C15-21013,C14-225C1,M4225,20180723122432,20180723122432,20180723122432
PUTAWAY,PUTAWAY,DR-D30,C01-2903,S6772,20180723122434,20180723122434,20180723122434
REPLEN,REPLEN,C13-31513,C14-310B8,M6224,20180723122436,20180723122436,20180723122436
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,B08-455A,Z8193,20180723122438,20180723122438,20180723122438
PUTAWAY,SLAMS DUNK,DR-D30,A08-53512,C5681,20180723122447,20180723122447,20180723122447
REPLEN,REPLEN,A01-1554,A01-165B,K7123,20180723122451,20180723122451,20180723122451
REPLEN OVERFLOW,REPLEN,C14-225C1,C15-21013,M4225,20180723122452,20180723122452,20180723122452
REPLEN OVERFLOW,REPLEN,C14-310B8,C13-37512,M6224,20180723122454,20180723122454,20180723122454
REPLEN,REPLEN,A05-48012,A06-510B5,J6349,20180723122455,20180723122455,20180723122455
REPLEN,SLAMS DUNK,A02-2753,A02-400A,M3238,20180723122458,20180723122458,20180723122458
REPLEN,REPLEN,C18-3603,C19-360A,W6343,20180723122505,20180723122505,20180723122505
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C10-235B5,R7347,20180723122524,20180723122524,20180723122524
REPLEN OVERFLOW,REPLEN,A01-165B,A01-1604,K7123,20180723122538,20180723122538,20180723122538
REPLEN,REPLEN,C90-3851,C08-180C3,G5893,20180723122544,20180723122544,20180723122544
REPLEN OVERFLOW,REPLEN,C08-180C3,C07-2601,G5893,20180723122608,20180723122608,20180723122608
REPLEN,REPLEN,A09-11012,A08-155B5,T7444,20180723122618,20180723122618,20180723122618
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C08-390A,R7347,20180723122619,20180723122619,20180723122619
REPLEN,REPLEN,A10-1903,A10-195A,H7462,20180723122633,20180723122633,20180723122633
REPLEN,REPLEN,C21-45511,C21-435A,W6343,20180723122635,20180723122635,20180723122635
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C08-345A,R7347,20180723122640,20180723122640,20180723122640
REPLEN OVERFLOW,REPLEN,A08-155B5,A09-11012,T7444,20180723122646,20180723122646,20180723122646
REPLEN OVERFLOW,REPLEN,A06-510B5,A05-48012,J6349,20180723122657,20180723122657,20180723122657
REPLEN,REPLEN,C12-1905,C11-150A,J7124,20180723122703,20180723122703,20180723122703
REPLEN,REPLEN,C11-1002,C13-430A,M4225,20180723122706,20180723122706,20180723122706
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C08-275A,R7347,20180723122708,20180723122708,20180723122708
REPLEN OVERFLOW,REPLEN,A10-195A,A10-1903,H7462,20180723122720,20180723122720,20180723122720
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,B07-215B,Z8193,20180723122721,20180723122721,20180723122721
PUTAWAY,SLAMS DUNK,DR-D30,A02-4604,C5681,20180723122721,20180723122721,20180723122721
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C08-250A,R7347,20180723122753,20180723122753,20180723122753
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,B04-290A,Z8193,20180723122801,20180723122801,20180723122801
REPLEN,REPLEN,A03-4253,A03-215A,K7123,20180723122802,20180723122802,20180723122802
REPLEN,PUTAWAY,DR-D30,C95-220B,B6580,20180723122823,20180723122823,20180723122823
REPLEN OVERFLOW,REPLEN,A03-215A,A03-1903,K7123,20180723122834,20180723122834,20180723122834
REPLEN,REPLEN,A05-43012,A04-465B1,J6349,20180723122837,20180723122837,20180723122837
REPLEN OVERFLOW,REPLEN,C11-150A,C14-3451,J7124,20180723122841,20180723122841,20180723122841
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C01-105C4,R7347,20180723122857,20180723122857,20180723122857
PUTAWAY,SLAMS DUNK,DR-D304,B02-1654,S6227,20180723122858,20180723122858,20180723122858
REPLEN,REPLEN,C20-3552,C19-355C5,M4225,20180723122902,20180723122902,20180723122902
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C10-300A,Z8193,20180723122934,20180723122934,20180723122934
REPLEN,REPLEN,C11-3703,C11-410A,W6343,20180723122937,20180723122937,20180723122937
REPLEN OVERFLOW,REPLEN,C19-355C5,C20-3552,M4225,20180723122937,20180723122937,20180723122937
REPLEN,REPLEN,A09-3202,A08-315C8,H7462,20180723122944,20180723122944,20180723122944
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C01-270E5,R7347,20180723123007,20180723123007,20180723123007
REPLEN,REPLEN,A09-1502,A10-140C4,T7444,20180723123019,20180723123019,20180723123019
REPLEN OVERFLOW,REPLEN,A08-315C8,A09-3202,H7462,20180723123021,20180723123021,20180723123021
REPLEN,REPLEN,A05-39011,A04-395B6,J6349,20180723123027,20180723123027,20180723123027
PUTAWAY,PUTAWAY,DR-D30,B05-3102,B6580,20180723123036,20180723123036,20180723123036
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C01-285E2,R7347,20180723123046,20180723123046,20180723123046
REPLEN OVERFLOW,REPLEN,A10-140C4,A09-1502,T7444,20180723123056,20180723123056,20180723123056
REPLEN,REPLEN,C90-1753,C90-235A,G5893,20180723123100,20180723123100,20180723123100
REPLEN OVERFLOW,REPLEN,C90-235A,C90-2351,G5893,20180723123107,20180723123107,20180723123107
REPLEN,PUTAWAY,DR-D30,C95-200A,S6772,20180723123126,20180723123126,20180723123126
REPLEN,REPLEN,B90-3952,C90-255A,M6224,20180723123154,20180723123154,20180723123154
REPLEN,REPLEN,A09-23512,A10-230C6,H7462,20180723123221,20180723123221,20180723123221
REPLEN OVERFLOW,REPLEN,A10-230C6,A09-23511,H7462,20180723123226,20180723123226,20180723123226
PUTAWAY,SLAMS DUNK,DR-D30,A05-2852,C5681,20180723123235,20180723123235,20180723123235
PUTAWAY,PUTAWAY,DR-D30,B05-3702,S6772,20180723123238,20180723123238,20180723123238
REPLEN OVERFLOW,REPLEN,C90-255A,C11-3703,M6224,20180723123308,20180723123308,20180723123308
REPLEN,REPLEN,A02-1052,A03-435A,K7123,20180723123310,20180723123310,20180723123310
REPLEN,REPLEN,A17-1801,A21-330A,H3276,20180723123312,20180723123312,20180723123312
REPLEN,REPLEN,C11-1504,C10-225C2,O3568,20180723123312,20180723123312,20180723123312
REPLEN,REPLEN,C05-1301,C18-220C2,M4225,20180723123314,20180723123314,20180723123314
REPLEN OVERFLOW,REPLEN,C18-220C2,C17-31511,M4225,20180723123335,20180723123335,20180723123335
REPLEN OVERFLOW,REPLEN,C10-225C2,C11-1504,O3568,20180723123342,20180723123342,20180723123342
REPLEN,REPLEN,C18-3954,C18-415A,W6343,20180723123346,20180723123346,20180723123346
MOVE TO DOOR,SLAMS DUNK,DR-D23,DR-D65,S6227,20180723123356,20180723123356,20180723123356
PUTAWAY,SLAMS DUNK,DR-D30,A02-3302,C5681,20180723123402,20180723123402,20180723123402
REPLEN,REPLEN,C94-3403,C94-340A,G6481,20180723123409,20180723123409,20180723123409
MOVE TO DOOR,SLAMS DUNK,DR-D23,DR-D65,S6227,20180723123410,20180723123410,20180723123410
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C01-330D7,R7347,20180723123419,20180723123419,20180723123419
REPLEN,REPLEN,A07-47513,A06-515B8,J6349,20180723123420,20180723123420,20180723123420
REPLEN,REPLEN,A04-4052,A05-280A,S7299,20180723123423,20180723123423,20180723123423
REPLEN,SLAMS DUNK,A02-2252,A01-170B,M3238,20180723123447,20180723123447,20180723123447
REPLEN,REPLEN,C16-4401,C16-450A,W6343,20180723123452,20180723123452,20180723123452
MOVE TO DOOR,SLAMS DUNK,DR-D23,DR-D65,S6227,20180723123504,20180723123504,20180723123504
MOVE TO DOOR,SLAMS DUNK,DR-D23,DR-D65,S6227,20180723123505,20180723123505,20180723123505
REPLEN OVERFLOW,REPLEN,A06-515B8,A07-47513,J6349,20180723123523,20180723123523,20180723123523
REPLEN,REPLEN,C11-1604,C10-115C6,M4225,20180723123531,20180723123531,20180723123531
REPLEN,PUTAWAY,DR-D30,C08-390C8,B6580,20180723123532,20180723123532,20180723123532
REPLEN,SLAMS DUNK,A01-1403,A01-110B,M3238,20180723123606,20180723123606,20180723123606
REPLEN,REPLEN,A15-2405,A04-455B,T7444,20180723123609,20180723123609,20180723123609
REPLEN OVERFLOW,REPLEN,C10-115C6,C11-1604,M4225,20180723123612,20180723123612,20180723123612
PUTAWAY,SLAMS DUNK,DR-D30,A02-4103,C5681,20180723123617,20180723123617,20180723123617
REPLEN,REPLEN,C13-4302,C13-430A,M6224,20180723123618,20180723123618,20180723123618
REPLEN,REPLEN,C14-1801,C90-145A,O3568,20180723123633,20180723123633,20180723123633
REPLEN,REPLEN,A95-3301,A95-310A,K7123,20180723123651,20180723123651,20180723123651
REPLEN,REPLEN,A04-1451,A04-160B,H7462,20180723123652,20180723123652,20180723123652
REPLEN OVERFLOW,REPLEN,C13-430A,C13-4302,M6224,20180723123653,20180723123653,20180723123653
REPLEN OVERFLOW,REPLEN,A04-455B,A04-4052,T7444,20180723123658,20180723123658,20180723123658
PUTAWAY,PUTAWAY,A02-4453,A02-5102,D5702,20180723123706,20180723123706,20180723123706
REPLEN,REPLEN,C18-3054,C19-150A,J7124,20180723123725,20180723123725,20180723123725
REPLEN,REPLEN,A12-1305,A12-165A,H3276,20180723123736,20180723123736,20180723123736
PUTAWAY,SLAMS DUNK,DR-D30,A02-4052,C5681,20180723123802,20180723123802,20180723123802
REPLEN OVERFLOW,REPLEN,C19-150A,C19-21511,J7124,20180723123806,20180723123806,20180723123806
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,A15-110B8,R7347,20180723123830,20180723123830,20180723123830
REPLEN,REPLEN,A08-19512,A08-475B8,J6349,20180723123833,20180723123833,20180723123833
REPLEN,REPLEN,C19-2354,C20-175A,W6343,20180723123847,20180723123847,20180723123847
REPLEN OVERFLOW,REPLEN,A08-475B8,A09-42012,J6349,20180723123900,20180723123900,20180723123900
PUTAWAY,SLAMS DUNK,DR-D30,A03-4002,C5681,20180723123908,20180723123908,20180723123908
REPLEN,REPLEN,A05-5105,A02-515B,S7299,20180723123910,20180723123910,20180723123910
REPLEN,SLAMS DUNK,A01-1602,A02-210A,M3238,20180723123917,20180723123917,20180723123917
REPLEN,REPLEN,C20-3453,C20-345B,K4972,20180723123939,20180723123939,20180723123939
REPLEN OVERFLOW,REPLEN,A02-515B,A02-5255,S7299,20180723123950,20180723123950,20180723123950
REPLEN,REPLEN,A05-38511,A06-350C6,T7444,20180723123951,20180723123951,20180723123951
REPLEN,REPLEN,A11-41012,A10-425C3,H7462,20180723123957,20180723123957,20180723123957
REPLEN OVERFLOW,REPLEN,C20-345B,C20-3453,K4972,20180723124011,20180723124011,20180723124011
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,A14-280B,R7347,20180723124012,20180723124012,20180723124012
REPLEN OVERFLOW,REPLEN,A06-350C6,A05-38511,T7444,20180723124015,20180723124015,20180723124015
REPLEN OVERFLOW,REPLEN,A10-425C3,A10-44512,H7462,20180723124024,20180723124024,20180723124024
REPLEN,SLAMS DUNK,A02-1902,A02-195A,M3238,20180723124033,20180723124033,20180723124033
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,A14-175B,R7347,20180723124046,20180723124046,20180723124046
REPLEN,REPLEN,C15-10512,C14-145C1,G5893,20180723124120,20180723124120,20180723124120
PUTAWAY,PUTAWAY,DR-D22,A03-1555,S6227,20180723124121,20180723124121,20180723124121
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,A12-135B,R7347,20180723124124,20180723124124,20180723124124
REPLEN,REPLEN,A08-39511,A08-395C8,J6349,20180723124127,20180723124127,20180723124127
REPLEN,REPLEN,C94-3001,C94-290C,W6343,20180723124133,20180723124133,20180723124133
REPLEN OVERFLOW,REPLEN,C14-145C1,C15-18513,G5893,20180723124140,20180723124140,20180723124140
REPLEN,REPLEN,A06-3305,A05-305A,K7123,20180723124146,20180723124146,20180723124146
REPLEN OVERFLOW,REPLEN,A08-395C8,A09-44513,J6349,20180723124155,20180723124155,20180723124155
REPLEN OVERFLOW,REPLEN,C94-290C,C94-3001,W6343,20180723124201,20180723124201,20180723124201
REPLEN,REPLEN,A07-4503,A06-435C8,T7444,20180723124212,20180723124212,20180723124212
REPLEN,REPLEN,C07-3951,C08-420B4,M4225,20180723124237,20180723124237,20180723124237
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C19-255C7,Z8193,20180723124241,20180723124241,20180723124241
REPLEN OVERFLOW,REPLEN,A06-435C8,A07-4503,T7444,20180723124249,20180723124249,20180723124249
REPLEN,REPLEN,A12-3654,A12-320A,H3276,20180723124253,20180723124253,20180723124253
REPLEN,REPLEN,C17-4302,C16-435C5,J7124,20180723124304,20180723124304,20180723124304
REPLEN OVERFLOW,REPLEN,C08-420B4,C07-2801,M4225,20180723124313,20180723124313,20180723124313
REPLEN,REPLEN,A01-3454,A01-365A,S7299,20180723124320,20180723124320,20180723124320
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C19-445A,Z8193,20180723124326,20180723124326,20180723124326
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,A06-495A,R7347,20180723124336,20180723124336,20180723124336
REPLEN,REPLEN,A02-4203,A02-435B,K7123,20180723124402,20180723124402,20180723124402
REPLEN OVERFLOW,REPLEN,C16-435C5,C17-4302,J7124,20180723124405,20180723124405,20180723124405
REPLEN,REPLEN,C18-3704,C18-360A,G5893,20180723124412,20180723124412,20180723124412
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,A04-505A,R7347,20180723124414,20180723124414,20180723124414
REPLEN,REPLEN,A09-31011,A08-315B8,J6349,20180723124430,20180723124430,20180723124430
REPLEN OVERFLOW,REPLEN,C18-360A,C18-3001,G5893,20180723124430,20180723124430,20180723124430
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C12-310C6,Z8193,20180723124433,20180723124433,20180723124433
REPLEN OVERFLOW,REPLEN,A02-435B,A02-4203,K7123,20180723124441,20180723124441,20180723124441
REPLEN OVERFLOW,REPLEN,A08-315B8,A09-31011,J6349,20180723124447,20180723124447,20180723124447
PUTAWAY,PUTAWAY,DR-D30,B08-3103,S6227,20180723124448,20180723124448,20180723124448
REPLEN,SLAMS DUNK,A02-1852,A02-230A,M3238,20180723124455,20180723124455,20180723124455
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,A04-385B4,R7347,20180723124509,20180723124509,20180723124509
PUTAWAY,PUTAWAY,DR-D22,B08-3001,S6227,20180723124519,20180723124519,20180723124519
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,A04-335B,R7347,20180723124523,20180723124523,20180723124523
REPLEN,REPLEN,C19-1502,C19-135B6,W6343,20180723124550,20180723124550,20180723124550
REPLEN,REPLEN,C18-1053,C07-220C4,G6481,20180723124608,20180723124608,20180723124608
REPLEN OVERFLOW,REPLEN,C19-135B6,C19-1502,W6343,20180723124620,20180723124620,20180723124620
MOVE TO DOOR,SLAMS DUNK,DR-D22,DR-D65,S6227,20180723124631,20180723124631,20180723124631
MOVE TO DOOR,SLAMS DUNK,DR-D22,DR-D65,S6227,20180723124632,20180723124632,20180723124632
REPLEN,REPLEN,C11-15511,C10-155B7,O3568,20180723124644,20180723124644,20180723124644
REPLEN,PUTAWAY,DR-D30,C95-190B,B6580,20180723124658,20180723124658,20180723124658
REPLEN,REPLEN,C20-29013,C19-265B4,M4225,20180723124701,20180723124701,20180723124701
REPLEN,REPLEN,C90-8152,C90-785A,G5893,20180723124701,20180723124701,20180723124701
REPLEN,REPLEN,A03-2254,A03-135B,K7123,20180723124702,20180723124702,20180723124702
PUTAWAY,PUTAWAY,C05-3001,C05-3003,G6481,20180723124711,20180723124711,20180723124711
REPLEN OVERFLOW,REPLEN,C10-155B7,C11-15511,O3568,20180723124711,20180723124711,20180723124711
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,A04-270C5,R7347,20180723124711,20180723124711,20180723124711
REPLEN OVERFLOW,REPLEN,C19-265B4,C20-29013,M4225,20180723124718,20180723124718,20180723124718
REPLEN,REPLEN,A13-2401,A14-125B,H3276,20180723124726,20180723124726,20180723124726
REPLEN OVERFLOW,REPLEN,C90-785A,C18-1951,G5893,20180723124726,20180723124726,20180723124726
REPLEN,REPLEN,A04-4405,A04-410A,T7444,20180723124728,20180723124728,20180723124728
REPLEN,REPLEN,A09-14513,A08-315B6,J6349,20180723124738,20180723124738,20180723124738
REPLEN OVERFLOW,REPLEN,A08-315B6,A09-29511,J6349,20180723124759,20180723124759,20180723124759
PUTAWAY,SLAMS DUNK,A02-1852,A02-2453,M3238,20180723124832,20180723124832,20180723124832
REPLEN,REPLEN,C09-1751,C10-180C4,M4225,20180723124855,20180723124855,20180723124855
REPLEN,REPLEN,C90-8354,C90-695A,J7124,20180723124903,20180723124903,20180723124903
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C11-390A,Z8193,20180723124905,20180723124905,20180723124905
REPLEN,REPLEN,A14-22513,A15-190C7,K7123,20180723124906,20180723124906,20180723124906
REPLEN,REPLEN,C11-14511,C12-190B8,M6224,20180723124912,20180723124912,20180723124912
REPLEN OVERFLOW,REPLEN,C10-180C4,C09-1751,M4225,20180723124934,20180723124934,20180723124934
REPLEN OVERFLOW,REPLEN,C90-695A,C14-1101,J7124,20180723124941,20180723124941,20180723124941
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,A02-110B,R7347,20180723124956,20180723124956,20180723124956
REPLEN,REPLEN,A09-18011,A08-195C8,J6349,20180723125001,20180723125001,20180723125001
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C90-485A,Z8193,20180723125006,20180723125006,20180723125006
REPLEN,REPLEN,C90-1755,C90-205A,W6343,20180723125009,20180723125009,20180723125009
REPLEN OVERFLOW,REPLEN,A08-195C8,A09-18011,J6349,20180723125024,20180723125024,20180723125024
REPLEN OVERFLOW,REPLEN,C12-190B8,C13-4002,M6224,20180723125029,20180723125029,20180723125029
PUTAWAY,SLAMS DUNK,DR-D30,A10-4554,C5681,20180723125031,20180723125031,20180723125031
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C09-250A,Z8193,20180723125052,20180723125052,20180723125052
MOVE TO DOOR,SLAMS DUNK,DR-D22,DR-D65,S6227,20180723125054,20180723125054,20180723125054
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,A01-400A,R7347,20180723125100,20180723125100,20180723125100
REPLEN,REPLEN,A16-3351,A12-240A,H3276,20180723125104,20180723125104,20180723125104
REPLEN,SLAMS DUNK,A02-2352,A02-250A,M3238,20180723125109,20180723125109,20180723125109
REPLEN,REPLEN,A13-3652,A90-110B6,K7123,20180723125112,20180723125112,20180723125112
PUTAWAY,SLAMS DUNK,DR-D30,A10-3703,C5681,20180723125113,20180723125113,20180723125113
MOVE TO DOOR,SLAMS DUNK,DR-D22,DR-D65,S6227,20180723125131,20180723125131,20180723125131
PUTAWAY,PUTAWAY,DR-D30,A90-3101,D5702,20180723125138,20180723125138,20180723125138
REPLEN OVERFLOW,REPLEN,A90-110B6,A13-3652,K7123,20180723125143,20180723125143,20180723125143
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C08-300B4,Z8193,20180723125220,20180723125220,20180723125220
REPLEN,REPLEN,C12-3701,C10-275C5,O3568,20180723125222,20180723125222,20180723125222
REPLEN,REPLEN,A09-21512,A10-180B4,J6349,20180723125223,20180723125223,20180723125223
REPLEN OVERFLOW,REPLEN,C10-275C5,C10-3351,O3568,20180723125243,20180723125243,20180723125243
REPLEN,REPLEN,A14-14013,A15-140B3,S7299,20180723125253,20180723125253,20180723125253
REPLEN,REPLEN,C05-1703,C05-175A,W6343,20180723125253,20180723125253,20180723125253
RETURNS PUTAWAY,RETURNS PUTAWAY,DR-D01,C08-105A,Z8193,20180723125255,20180723125255,20180723125255
REPLEN,REPLEN,A08-16512,A08-195A,H7462,20180723125258,20180723125258,20180723125258
REPLEN,REPLEN,C17-29012,C18-220B2,J7124,20180723125312,20180723125312,20180723125312
REPLEN OVERFLOW,REPLEN,A15-140B3,A15-1851,S7299,20180723125315,20180723125315,20180723125315
PUTAWAY,SLAMS DUNK,DR-D30,A02-2352,C5681,20180723125317,20180723125317,20180723125317
REPLEN,REPLEN,C11-2701,C10-305B2,G5893,20180723125401,20180723125401,20180723125401
REPLEN,REPLEN,A10-12012,A04-370B,T7444,20180723125404,20180723125404,20180723125404
REPLEN OVERFLOW,REPLEN,C18-220B2,C17-30512,J7124,20180723125404,20180723125404,20180723125404
PUTAWAY,PUTAWAY,DR-D30,A16-3701,D5702,20180723125413,20180723125413,20180723125413
REPLEN OVERFLOW,REPLEN,C10-305B2,C11-2701,G5893,20180723125423,20180723125423,20180723125423
REPLEN,REPLEN,C07-1651,C07-165A,W6343,20180723125509,20180723125509,20180723125509
PUTAWAY,SLAMS DUNK,DR-D30,A02-1902,C5681,20180723125519,20180723125519,20180723125519
PUTAWAY,PUTAWAY,DR-D22,B08-2901,S6227,20180723125520,20180723125520,20180723125520
REPLEN,REPLEN,A01-4252,A01-125C,K7123,20180723125609,20180723125609,20180723125609
PUTAWAY,PUTAWAY,DR-D22,B09-1001,S6227,20180723125609,20180723125609,20180723125609
REPLEN,REPLEN,C06-1751,C07-170B6,O3568,20180723125610,20180723125610,20180723125610
REPLEN,REPLEN,C17-41011,C18-430B5,G5893,20180723125621,20180723125621,20180723125621
PUTAWAY,PUTAWAY,DR-D30,C95-5004,B6580,20180723125623,20180723125623,20180723125623
REPLEN,REPLEN,A21-1403,A20-350B,H3276,20180723125626,20180723125626,20180723125626
REPLEN,REPLEN,C14-3451,C11-150A,G6481,20180723125628,20180723125628,20180723125628
REPLEN,REPLEN,C11-1902,C11-190A,M6224,20180723125629,20180723125629,20180723125629
PUTAWAY,PUTAWAY,DR-D30,A11-4651,D5702,20180723125638,20180723125638,20180723125638
REPLEN OVERFLOW,REPLEN,C18-430B5,C17-41011,G5893,20180723125639,20180723125639,20180723125639
PUTAWAY,SLAMS DUNK,DR-D30,A02-2252,C5681,20180723125641,20180723125641,20180723125641
